#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  60 192
# Band-Index:    1
   0.25402    -14.625124  0.176  0.005  0.000  0.181
   0.22579    -14.633949  0.178  0.005  0.000  0.185
   0.19757    -14.642153  0.183  0.005  0.000  0.189
   0.16935    -14.649571  0.185  0.005  0.000  0.190
   0.14112    -14.656071  0.188  0.004  0.000  0.193
   0.11290    -14.661536  0.189  0.004  0.000  0.194
   0.08467    -14.665877  0.189  0.004  0.000  0.194
   0.05645    -14.669025  0.190  0.004  0.000  0.194
   0.02822    -14.670931  0.191  0.004  0.000  0.195
   0.00000    -14.671569  0.191  0.004  0.000  0.195
 
# Band-Index:    7
   0.00000    -14.668178  0.195  0.004  0.000  0.199
   0.02822    -14.667543  0.195  0.004  0.000  0.199
   0.05645    -14.665646  0.194  0.004  0.000  0.198
   0.08467    -14.662514  0.194  0.004  0.000  0.198
   0.11290    -14.658194  0.193  0.004  0.000  0.198
   0.14112    -14.652753  0.189  0.004  0.000  0.194
   0.16935    -14.646282  0.188  0.005  0.000  0.193
   0.19757    -14.638893  0.186  0.005  0.000  0.191
   0.22579    -14.630721  0.183  0.005  0.000  0.188
   0.25402    -14.621928  0.177  0.005  0.000  0.183
   0.28224    -14.612706  0.173  0.005  0.000  0.179
   0.31047    -14.603278  0.166  0.005  0.000  0.173
   0.33869    -14.593900  0.161  0.006  0.000  0.167
   0.36691    -14.584854  0.154  0.006  0.000  0.160
   0.39514    -14.576445  0.147  0.006  0.001  0.155
   0.42336    -14.568985  0.142  0.006  0.001  0.148
   0.45159    -14.562783  0.135  0.006  0.001  0.142
   0.47981    -14.558119  0.130  0.006  0.001  0.137
   0.50804    -14.555220  0.127  0.006  0.001  0.135
   0.53626    -14.554237  0.126  0.006  0.001  0.133
   0.53626    -14.554237  0.126  0.006  0.001  0.133
   0.56448    -14.553695  0.126  0.006  0.001  0.133
   0.59271    -14.552081  0.125  0.006  0.001  0.132
   0.62093    -14.549421  0.123  0.006  0.001  0.129
   0.64916    -14.545759  0.119  0.006  0.001  0.127
   0.67738    -14.541158  0.116  0.006  0.001  0.123
   0.70561    -14.535700  0.111  0.007  0.001  0.119
   0.73383    -14.529487  0.107  0.007  0.001  0.114
   0.76205    -14.522643  0.100  0.007  0.001  0.108
   0.79028    -14.515311  0.092  0.007  0.001  0.100
   0.81850    -14.507659  0.084  0.007  0.001  0.092
   0.84673    -14.499877  0.075  0.007  0.001  0.084
   0.87495    -14.492173  0.066  0.007  0.001  0.074
   0.90317    -14.484779  0.055  0.007  0.001  0.063
   0.93140    -14.477936  0.044  0.007  0.001  0.054
   0.95962    -14.471892  0.035  0.007  0.001  0.043
   0.98785    -14.466887  0.026  0.007  0.001  0.035
   1.01607    -14.463135  0.020  0.007  0.001  0.028
   1.04430    -14.460811  0.014  0.007  0.001  0.024
   1.07252    -14.460023  0.013  0.007  0.001  0.022
   1.07252    -14.460023  0.013  0.007  0.001  0.022
